SFTYPE,OFFENSE,RACE,lat,lon,beatnumdot,Year,Month,BEAT_NO
NA,NA,B,38.0584105524366,-78.4908482540767,30,2020,01,21
NA,NA,B,38.062562567667776,-78.49197012526628,31,2020,03,21
NA,NA,W,38.058745592109425,-78.49911039807401,31,2020,02,22
NA,NA,W,38.06284981906257,-78.49426476494125,31,2020,01,22
NA,NA,B,38.0588190436824,-78.49941296398762,31,2020,04,23
NA,NA,B,38.059540225945454,-78.4999292132205,31,2020,04,23
NA,NA,W,38.05958505247629,-78.49619266117244,31,2020,02,23
NA,NA,W,38.06374779194623,-78.49630622090872,31,2020,01,23
NA,NA,W,38.01352508245408,-78.49980645174782,32,2020,03,23
NA,NA,W,38.01441485950758,-78.496723647655,32,2020,02,24
NA,NA,W,38.01354702818903,-78.49779908778207,32,2020,03,25
NA,NA,W,38.01554323769038,-78.49475249433945,32,2020,03,26
NA,NA,W,38.01494308295967,-78.49715102460287,32,2020,03,26
NA,NA,W,38.01552156197755,-78.49788223192272,32,2020,03,26
NA,NA,B,38.01325593985194,-78.50063112849395,32,2020,02,27
NA,NA,B,38.01522941654674,-78.49861646655388,32,2020,02,28
NA,NA,W,38.01515747511469,-78.49684954133983,32,2020,04,29
NA,NA,W,38.01663842939255,-78.49579201250249,32,2020,04,29
NA,NA,W,38.01327246446458,-78.49877038289308,32,2020,04,29
NA,NA,B,38.01087492422512,-78.5029516319592,32,2020,04,30
NA,NA,B,38.01439143926833,-78.49788054925145,32,2020,04,30
NA,NA,W,38.015943489827194,-78.4952752124495,32,2020,03,31
NA,NA,B,38.017410949284226,-78.49725098218904,32,2020,01,32
NA,NA,B,38.01577760904301,-78.49701209400986,32,2020,01,32
NA,NA,B,38.015440275867476,-78.5027954231523,33,2020,01,32
NA,NA,W,38.0156498357249,-78.49906581248587,33,2020,02,32
NA,NA,W,38.016030824631194,-78.50488799035195,33,2020,03,32
NA,NA,B,38.0143276598628,-78.50455929945907,33,2020,04,33
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.016435255025684,-78.47350266711923,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03057835812244,-78.49695800018321,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02573496905157,-78.49641716414655,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03313760132513,-78.48262901041997,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.027786714786565,-78.48855881313102,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.0222365549874,-78.49525670394448,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.023194821833485,-78.45581496506557,20,2017,NA,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03006791599684,-78.49166936808341,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01920730568056,-78.49715047423165,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02401669915982,-78.48306702145184,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,B,38.0173226940365,-78.48071271525214,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.01801733207238,-78.49602663432522,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02903901427492,-78.4904949015206,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03085820474967,-78.47831637737309,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02605670778424,-78.48864909937365,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02631649471486,-78.47941811945634,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03410939422792,-78.49404112345101,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01699548088067,-78.48065276523891,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Trespass,B,38.031707573344555,-78.48586655012285,02,2017,NA,2
Search WITHOUT Stop-Frisk,Suspicious Circumstances,W,38.03221470025609,-78.48089282356877,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Assault - Intimidation,B,38.04752289026253,-78.45246346939487,18,2017,NA,18
STOP WITH SEARCH OR FRISK,Assist Rescue,B,38.06070256055327,-78.49814767395921,31,2017,NA,31
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04075388978618,-78.49889291063096,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Disorder,B,38.029769531482145,-78.47991012155961,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02868758032864,-78.47902961528948,11,2017,NA,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03657182039461,-78.4932546600518,05,2017,NA,5
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04379576668639,-78.47932131344979,06,2017,NA,6
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03099380792637,-78.47805775489574,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02885629054859,-78.45715038761465,20,2017,NA,20
Search WITHOUT Stop-Frisk,Disorder,W,38.03090292040103,-78.48088590243827,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.0314577074503,-78.49439904318758,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02672112545982,-78.49236198682223,13,2017,NA,13
Search WITHOUT Stop-Frisk,Robbery,W,38.04258768634192,-78.49514078477296,16,2017,NA,16
Search WITHOUT Stop-Frisk,Disorder,W,38.036048790550474,-78.50133040793676,15,2017,NA,15
Search WITHOUT Stop-Frisk,Disorder,B,38.02448723417924,-78.48433748493262,12,2017,NA,12
Search WITHOUT Stop-Frisk,Assault -Simple,W,38.0324098125013,-78.4969497697637,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02157546538128,-78.49849960072319,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.024932975659986,-78.48250659447655,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03202664087376,-78.4867420732851,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.026864881479554,-78.50097680168152,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.018115898078186,-78.4872140153538,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.035100623787066,-78.4906210807619,05,2017,NA,5
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02115681311791,-78.48764346679664,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02851853395555,-78.45787577347224,20,2017,NA,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.0197800620388,-78.49425180518267,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01941501307627,-78.47723470114104,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02941190852353,-78.46208201870292,20,2017,NA,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03336376147297,-78.49207212197204,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01990662350394,-78.47345918099901,10,2017,NA,10
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.031127960018104,-78.48483849409554,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Disorder,B,38.019934009169305,-78.4927327105392,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03306165358764,-78.483685327488,02,2017,NA,2
Search WITHOUT Stop-Frisk,Narcotics Investigation,W,38.03689883142888,-78.49735653843551,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04037632592916,-78.49401570612858,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04177893492453,-78.49938859442683,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01769435618301,-78.4920162897562,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,B,38.03043479092828,-78.47952484934915,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01865304255921,-78.46771799791027,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02431674036508,-78.48792032707188,12,2017,NA,12
Search WITHOUT Stop-Frisk,Suspicious Circumstances,W,38.01694441145036,-78.50099932761545,22,2017,NA,22
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.0202832435292,-78.49688388156005,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02744372959412,-78.50492821634298,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01613890295987,-78.47600421063699,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Assist - Mental Health,W,38.03174355743432,-78.49187422520913,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02501472113337,-78.48901985626583,12,2017,NA,12
Search WITHOUT Stop-Frisk,Assault,B,38.02190632850988,-78.49595818729955,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03832166393359,-78.49054778804422,05,2017,NA,5
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.027199613787324,-78.50354180807624,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02858129523164,-78.47913271237402,11,2017,NA,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02606591316323,-78.48834747581293,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01999431686034,-78.49725596845897,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03275930224991,-78.48608253224964,05,2017,NA,5
Search WITHOUT Stop-Frisk,Trespass,B,38.01821437609348,-78.47796468424146,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.033520665264376,-78.49632669939014,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Disorder,B,38.02977629963764,-78.50593381880002,14,2017,NA,14
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.025949106476176,-78.49272028821956,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04886157341762,-78.50249243553482,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01652375971906,-78.48560501989394,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04127496711157,-78.50390991226293,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.0239587915597,-78.45742624347261,20,2017,NA,20
Search WITHOUT Stop-Frisk,Disorder,B,38.06034441362649,-78.5007541778667,31,2017,NA,31
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01868523672937,-78.4876285407326,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01917913903532,-78.4874478354968,12,2017,NA,12
Search WITHOUT Stop-Frisk,Assault -Simple,W,38.033742562932616,-78.493446474065,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02270142391455,-78.4950905602678,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Disorder,W,38.015898613449686,-78.50046684308562,33,2017,NA,33
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03218747949659,-78.49033802580418,03,2017,NA,3
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.02557101807662,-78.49317686253335,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02866969387803,-78.49206844169494,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.042130353359546,-78.49341855647404,16,2017,NA,16
Search WITHOUT Stop-Frisk,Disorder,B,38.01894329336394,-78.48623180882771,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.031832493443886,-78.4901168986026,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Traffic Accident,B,38.02345167906305,-78.48505692514223,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.0212916224784,-78.46945536621271,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01471577301439,-78.50369569475085,33,2017,NA,33
STOP WITH SEARCH OR FRISK,Disorder,B,38.02976180655552,-78.48129858669236,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02871399917652,-78.45631886253491,20,2017,NA,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03300230972991,-78.48526248759525,02,2017,NA,2
Search WITHOUT Stop-Frisk,Supsicious Circumstance,W,38.032683198449185,-78.49681732092782,03,2017,NA,3
Search WITHOUT Stop-Frisk,Narcotics Investigation,B,38.037964676329764,-78.50085298554089,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Disorder,B,38.032772174313365,-78.48061293999436,02,2017,NA,2
Search WITHOUT Stop-Frisk,Suspicious Circumstances,W,38.033131583119555,-78.4836211991075,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.023488206456385,-78.48242839380461,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,W,38.03807836230708,-78.49481552003299,05,2017,NA,5
Search WITHOUT Stop-Frisk,Drunkeness,W,38.030303877981986,-78.48168302197647,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02131844085852,-78.48552765745683,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01983470838354,-78.4933201746749,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01774237127187,-78.48867929565215,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02255284762006,-78.48805183487205,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02685913103247,-78.4748412979785,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Traffic Violation,B,38.03135217374698,-78.48080778651459,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Disorder,W,38.04864915252989,-78.47595228905047,28,2017,NA,28
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.040295074039236,-78.48283241031277,06,2017,NA,6
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.01452108103954,-78.48133777651515,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02671669723394,-78.48364248176033,12,2017,NA,12
Search WITHOUT Stop-Frisk,Drunkeness,W,38.030089756329005,-78.48171117796107,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02426027174853,-78.48982158917218,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03354628742087,-78.48521368151891,02,2017,NA,2
STOP WITH SEARCH OR FRISK,Trespass,B,38.02528518795182,-78.48784607854613,12,2017,NA,12
Search WITHOUT Stop-Frisk,Trespass,B,38.01455003499251,-78.4738006441162,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03499520067473,-78.498136177077,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03213440869296,-78.48853308039781,03,2017,NA,3
Search WITHOUT Stop-Frisk,Assault - Simple,B,38.02634289297646,-78.48538804967012,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02956108847296,-78.48114382991535,02,2017,NA,2
Search WITHOUT Stop-Frisk,Suspicious Circumstances,W,38.0353391668284,-78.49732925740219,03,2017,NA,3
Search WITHOUT Stop-Frisk,Drunkeness,B,38.03261586910957,-78.48714991492038,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02764480907096,-78.49948302858654,13,2017,NA,13
Search WITHOUT Stop-Frisk,Assault - Simple,B,38.04342719393043,-78.49094493875491,17,2017,NA,17
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02391873353807,-78.49498666819673,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02966455366881,-78.48635810585162,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,B,38.04224578006941,-78.47867059313909,06,2017,NA,6
Search WITHOUT Stop-Frisk,Narcotics Investigation,B,38.03822887604492,-78.49147354228946,05,2017,NA,5
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.017840575287146,-78.49339735822058,12,2017,NA,12
Search WITHOUT Stop-Frisk,Aggravated Assault,B,38.02491446620137,-78.47882190486631,10,2017,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.04412405541716,-78.50414218822289,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.0359912657784,-78.49138286683781,05,2017,NA,5
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03312316338019,-78.48245021997391,02,2017,NA,2
Search WITHOUT Stop-Frisk,Robbery,B,38.051851442608736,-78.49872323087806,16,2017,NA,16
Search WITHOUT Stop-Frisk,Disorder,B,38.01887181485441,-78.4913163937114,12,2017,NA,12
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.03519937491665,-78.49420800909763,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02902377019355,-78.49455940044668,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01858264470544,-78.49429385822131,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04683249877275,-78.50368738745617,16,2017,NA,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.031992910355264,-78.48862400645062,03,2017,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02715952344739,-78.46665095919336,20,2017,NA,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03056497097542,-78.49429130035978,13,2017,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02479054627852,-78.48554567114277,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02280654769558,-78.48477767104394,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Disorder,B,38.02956844123522,-78.4770563399491,01,2017,NA,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01959431870396,-78.49781826526687,21,2017,NA,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02075073445817,-78.49289273639226,12,2017,NA,12
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,W,38.061281334598064,-78.49249150758469,31,2017,NA,31
Search WITHOUT Stop-Frisk,NA,B,38.0274886056168,-78.48076756750751,11,2017,NA,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.028010806180234,-78.4913597465406,13,2016,03,13
STOP WITH SEARCH OR FRISK,Disorder,B,38.03222425424877,-78.48573583376218,02,2016,01,2
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02347125131218,-78.4930412104337,21,2016,03,21
STOP WITH SEARCH OR FRISK,Weapon Law Offense,B,38.03023288945929,-78.47831492788623,01,2016,02,1
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.015624758019214,-78.49567337426436,32,2016,01,32
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04229873677844,-78.49377236357564,16,2016,05,16
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.021387667751526,-78.49505806308812,21,2016,03,21
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.043812205869216,-78.49186194039585,17,2016,03,17
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.011310349507795,-78.50232742393916,32,2016,01,32
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05505835392679,-78.49964707892968,25,2016,10,25
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.01737656289649,-78.48374500233986,10,2016,07,10
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.01627381263164,-78.49619772835896,32,2016,01,32
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.02882824934158,-78.4997529121967,13,2016,06,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02808182046586,-78.49176396946045,13,2016,03,13
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02394558904459,-78.49314711892687,21,2016,03,21
STOP WITH SEARCH OR FRISK,Warrant Service,B,38.03351331660433,-78.49139178505605,04,2016,07,4
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,W,38.02680647433947,-78.45793957379165,20,2016,01,20
STOP WITH SEARCH OR FRISK,Robbery,B,38.042991091573406,-78.49554664867355,16,2016,09,16
STOP WITH SEARCH OR FRISK,Disorder,B,38.013548830135015,-78.49822619776786,32,2016,02,32
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.0166175230759,-78.46963490081076,10,2016,07,10
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.02863835355029,-78.50094573684103,13,2016,06,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.032596292611814,-78.48278131079151,02,2016,05,2
Search WITHOUT Stop-Frisk,Supsicious Circumstance,W,38.029923604265086,-78.47851293332769,01,2016,03,1
Search WITHOUT Stop-Frisk,Disorder,B,38.02895526525058,-78.48225374699977,11,2016,03,11
STOP WITH SEARCH OR FRISK,Assault - Aggravated,B,38.032933778272536,-78.46583880888417,08,2016,10,8
Search WITHOUT Stop-Frisk,Assist Agency,B,38.02945300451306,-78.50883073305069,14,2016,05,14
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.029630095551596,-78.49572568070137,13,2016,06,13
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,B,38.04105899853383,-78.49951756819317,16,2016,07,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.047862556677316,-78.48578873059489,27,2016,04,27
STOP WITH SEARCH OR FRISK,Shots Fired,W,38.033335970672695,-78.48412742839452,02,2016,03,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.0244465658136,-78.48133711594811,12,2016,09,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05879422339772,-78.4750962811218,28,2016,07,28
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.036835762193284,-78.5008213058528,15,2016,06,15
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02352325662417,-78.48295465751399,12,2016,06,12
STOP WITH SEARCH OR FRISK,Weapon Law Offense,B,38.03341004213363,-78.49650545079038,03,2016,07,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.021845467819595,-78.493185693371,12,2016,09,12
Search WITHOUT Stop-Frisk,Supsicious Circumstance,B,38.02485380233991,-78.49245983181841,21,2016,04,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04720045493077,-78.50259827082589,16,2016,05,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02782184726022,-78.48069259237889,11,2016,01,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02248345306846,-78.48268404633188,12,2016,09,12
STOP WITH SEARCH OR FRISK,Suspicious,W,38.03570605509123,-78.50030466701799,15,2016,06,15
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.01672299605243,-78.4972030555883,32,2016,01,32
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03033659033276,-78.47702042493276,02,2016,09,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01777772184123,-78.48994700816304,12,2016,03,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02738958564487,-78.47974274641611,11,2016,01,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03388153463698,-78.47961790156982,07,2016,05,7
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02375023325857,-78.4929080459137,21,2016,01,21
STOP WITH SEARCH OR FRISK,Trespass,W,38.04141734736502,-78.49428187450984,16,2016,10,16
Search WITHOUT Stop-Frisk,Disorder,B,38.030699007073885,-78.4755166748232,02,2016,05,2
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.019687220740465,-78.46710331627888,10,2016,07,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03322416417719,-78.48960452051183,03,2016,10,3
STOP WITH SEARCH OR FRISK,Weapon Law Offense,B,38.031935471940685,-78.48761191052121,03,2016,07,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05691846907372,-78.49616618129502,25,2016,10,25
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.025662155262445,-78.49529022906736,13,2016,07,13
Search WITHOUT Stop-Frisk,Trespass,B,38.03875768099046,-78.48079731757298,06,2016,08,6
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.032859461563255,-78.49318228445352,03,2016,02,3
STOP WITH SEARCH OR FRISK,Disorder,B,38.03095571199696,-78.47477291634914,02,2016,05,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02214494226064,-78.49783901693243,21,2016,01,21
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01541906860969,-78.4758725772726,10,2016,03,10
STOP WITH SEARCH OR FRISK,Disorder,B,38.01103940220377,-78.50381432888246,32,2016,02,32
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05762306232964,-78.4751571317997,28,2016,07,28
Search WITHOUT Stop-Frisk,Shots Fired,B,38.01328920693342,-78.48073137801514,10,2016,06,10
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.0268412463316,-78.50292139107827,13,2016,06,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.03454407119988,-78.49244812053203,04,2016,01,4
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.037342939703414,-78.47865655185362,07,2016,05,7
Search WITHOUT Stop-Frisk,Assault - Intimidation,B,38.031681349219916,-78.48213340243608,01,2016,07,1
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.041882045697285,-78.51508704401256,24,2016,05,24
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.01603718005913,-78.49741015122429,32,2016,04,32
STOP WITH SEARCH OR FRISK,Disorder,B,38.01339744243767,-78.49862230716839,32,2016,02,32
STOP WITH SEARCH OR FRISK,Robbery,B,38.04289093757791,-78.50490035034541,16,2016,09,16
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.027694294528885,-78.47932088187483,11,2016,01,11
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.01897078000441,-78.47953819316508,10,2016,07,10
Search WITHOUT Stop-Frisk,Drunkeness,W,38.03206210094399,-78.48288467537809,01,2016,08,1
STOP WITH SEARCH OR FRISK,Assault - Intimidation,B,38.03106051511553,-78.4798736528711,01,2016,06,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.02305675637478,-78.47975294983372,10,2016,01,10
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02719583420222,-78.48333471348181,12,2016,06,12
STOP WITH SEARCH OR FRISK,Suspicious Circumstance,B,38.02559062912334,-78.48085981282694,11,2016,06,11
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03661523988291,-78.48575688810092,06,2016,01,6
STOP WITH SEARCH OR FRISK,Trespass,B,38.04279085044946,-78.49674074725507,16,2016,06,16
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.028977355896764,-78.4805250635692,02,2016,03,2
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.03247524322004,-78.48028133567566,02,2016,03,2
